Churn,gender,SeniorCitizen,Partner,Dependents,FamilySize,PhoneService,MultipleLines,InternetService,Is_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,MonthlyChargesPerHead,Contract,Is_Contract_Locked
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,Yes,Yes,No,No,No,No,Electronic check,35,60.55,60.55,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),5,65.6,65.6,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),1,20.3,20.3,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,Yes,No,Yes,Electronic check,39,95.55,95.55,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,Yes,No,Yes,Yes,Electronic check,27,89.2,89.2,Month-to-month,0
True,Female,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,1,69.65,69.65,Month-to-month,0
True,Female,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,1,89.3,89.3,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,Yes,No,Yes,Yes,Electronic check,36,87.55,87.55,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),25,19.8,19.8,Two year,1
True,Female,1,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,No,Yes,Yes,Mailed check,15,96.3,96.3,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,DSL,1,No,Yes,No,No,No,No,Yes,Credit card (automatic),14,55.5,55.5,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,39,106.4,106.4,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,Yes,Electronic check,5,85.2,85.2,Month-to-month,0
True,Female,0,No,No,1,No,No,DSL,1,No,No,No,No,No,Yes,Yes,Electronic check,13,35.1,35.1,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,No,No,No,No,Bank transfer (automatic),17,80.05,80.05,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,Yes,No,No,No,No,Yes,Electronic check,42,49.55,49.55,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),57,18.8,18.8,Two year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,No,No,Yes,Yes,Mailed check,6,85.95,85.95,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),16,20.6,20.6,Month-to-month,0
True,Male,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,9,85.05,85.05,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,No,Electronic check,3,44.6,44.6,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,No,Credit card (automatic),65,105.1,105.1,Two year,1
False,Female,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Electronic check,35,70.55,70.55,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,22,20.05,20.05,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),9,90.8,90.8,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,6,19.15,19.15,One year,1
False,Female,0,No,No,1,No,No,DSL,1,No,Yes,No,No,Yes,Yes,No,Electronic check,2,51.4,51.4,Month-to-month,0
True,Male,1,No,No,1,No,No,DSL,1,No,No,No,No,Yes,Yes,Yes,Electronic check,70,45.25,45.25,One year,1
False,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,13,78.75,78.75,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,3,75.8,75.8,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,No,Electronic check,3,76.1,76.1,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),62,94.0,94.0,One year,1
True,Male,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Credit card (automatic),20,71.3,71.3,Month-to-month,0
False,Female,1,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),35,110.8,110.8,One year,1
False,Female,0,No,No,1,Yes,Yes,DSL,1,No,No,No,No,No,No,Yes,Mailed check,15,48.8,48.8,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,No,No,No,No,No,Yes,Credit card (automatic),55,50.55,50.55,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Mailed check,11,44.65,44.65,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),61,19.45,19.45,One year,1
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Bank transfer (automatic),2,70.0,70.0,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,35,19.25,19.25,Two year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Bank transfer (automatic),17,70.5,70.5,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Electronic check,21,97.35,97.35,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,3,19.65,19.65,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Mailed check,1,44.0,44.0,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,DSL,1,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),24,55.65,55.65,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,Yes,Electronic check,18,75.4,75.4,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Electronic check,10,100.6,100.6,Month-to-month,0
True,Female,1,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,No,No,Yes,Yes,Electronic check,1,86.0,86.0,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),53,106.95,106.95,One year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,3,21.2,21.2,One year,1
True,Male,0,No,No,1,No,No,DSL,1,No,Yes,No,No,No,No,Yes,Electronic check,3,29.6,29.6,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),34,79.95,79.95,One year,1
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,13,20.3,20.3,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),69,85.35,85.35,Two year,1
True,Male,0,No,No,1,No,No,DSL,1,No,No,Yes,No,Yes,No,Yes,Electronic check,11,41.6,41.6,One year,1
False,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,No,No,No,No,Yes,Mailed check,10,51.65,51.65,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),45,100.85,100.85,Month-to-month,0
False,Male,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,Yes,Mailed check,67,75.7,75.7,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,Yes,No,Electronic check,70,98.9,98.9,One year,1
False,Male,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,No,No,Yes,Yes,Electronic check,1,85.0,85.0,Month-to-month,0
True,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,No,No,Yes,Electronic check,14,78.95,78.95,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Mailed check,1,44.3,44.3,Month-to-month,0
True,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,1,20.2,20.2,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,No,No,Yes,Mailed check,52,80.2,80.2,One year,1
False,Male,0,No,No,1,Yes,No,DSL,1,No,No,Yes,No,Yes,No,No,Mailed check,6,60.9,60.9,Month-to-month,0
True,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),47,85.2,85.2,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),26,87.15,87.15,One year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,69,19.1,19.1,Two year,1
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),72,112.75,112.75,Two year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,4,19.95,19.95,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,Yes,No,No,Yes,No,Bank transfer (automatic),67,65.55,65.55,Two year,1
False,Female,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,26,78.8,78.8,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,Yes,Yes,Yes,Yes,Yes,No,Mailed check,27,78.2,78.2,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,Yes,No,Yes,Yes,Electronic check,6,89.25,89.25,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,DSL,1,No,Yes,No,Yes,Yes,No,Yes,Electronic check,20,68.7,68.7,One year,1
False,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),6,78.65,78.65,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,51,24.75,24.75,Two year,1
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),72,84.7,84.7,Two year,1
True,Male,1,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,3,105.0,105.0,Month-to-month,0
False,Male,1,No,No,1,Yes,No,DSL,1,No,Yes,No,No,Yes,No,Yes,Electronic check,13,59.9,59.9,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,Yes,No,Yes,No,No,No,No,Mailed check,18,33.6,33.6,Month-to-month,0
False,Female,0,No,No,1,No,No,DSL,1,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),36,34.85,34.85,Month-to-month,0
True,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,No,Yes,No,Yes,Electronic check,1,84.85,84.85,Month-to-month,0
True,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,No,Yes,No,No,No,Mailed check,12,56.65,56.65,Month-to-month,0
True,Female,0,No,No,1,Yes,No,DSL,1,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),42,73.9,73.9,One year,1
False,Female,0,No,No,1,No,No,DSL,1,No,Yes,No,Yes,No,Yes,No,Electronic check,68,44.95,44.95,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,Yes,Yes,Yes,No,Credit card (automatic),37,100.3,100.3,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,No,No,No,No,Yes,Mailed check,1,50.7,50.7,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),20,55.0,55.0,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,Yes,No,No,Yes,Yes,Electronic check,31,89.9,89.9,Month-to-month,0
False,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,No,No,Electronic check,62,84.45,84.45,One year,1
False,Female,0,No,No,1,No,No,DSL,1,No,No,Yes,Yes,No,No,No,Mailed check,1,35.9,35.9,Month-to-month,0
True,Male,1,No,No,1,No,No,DSL,1,No,No,No,No,No,No,Yes,Bank transfer (automatic),4,25.2,25.2,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,DSL,1,No,No,No,Yes,Yes,Yes,No,Mailed check,12,74.05,74.05,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,Yes,Yes,No,No,No,Electronic check,31,87.6,87.6,Month-to-month,0
True,Female,1,No,No,1,Yes,Yes,DSL,1,No,No,No,Yes,No,No,No,Credit card (automatic),15,55.0,55.0,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),64,104.4,104.4,Two year,1
False,Male,0,No,No,1,No,No,DSL,1,No,Yes,No,Yes,No,No,No,Electronic check,29,34.3,34.3,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),57,20.65,20.65,Two year,1
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,No,No,No,No,No,Mailed check,46,84.25,84.25,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),53,19.65,19.65,Two year,1
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),17,79.85,79.85,One year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,15,19.8,19.8,One year,1
False,Female,0,No,No,1,No,No,DSL,1,No,Yes,No,No,Yes,Yes,Yes,Electronic check,22,50.35,50.35,Month-to-month,0
False,Male,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Credit card (automatic),11,79.15,79.15,Month-to-month,0
True,Male,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,Electronic check,16,94.25,94.25,Month-to-month,0
False,Male,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,No,No,No,No,Electronic check,2,74.95,74.95,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,42,105.2,105.2,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Bank transfer (automatic),62,19.85,19.85,Two year,1
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Electronic check,6,89.75,89.75,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,35,108.95,108.95,Two year,1
False,Female,0,No,No,1,No,No,DSL,1,No,No,No,No,No,No,Yes,Mailed check,1,24.9,24.9,Month-to-month,0
False,Male,1,No,No,1,Yes,Yes,DSL,1,Yes,Yes,No,No,No,Yes,Yes,Electronic check,60,71.75,71.75,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),54,94.1,94.1,One year,1
False,Female,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,Yes,Electronic check,3,74.55,74.55,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,68,108.45,108.45,One year,1
False,Male,0,No,No,1,Yes,No,DSL,1,No,No,Yes,Yes,No,No,No,Electronic check,5,56.15,56.15,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,33,20.35,20.35,Two year,1
False,Female,0,No,No,1,Yes,Yes,DSL,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,41,80.55,80.55,One year,1
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Credit card (automatic),20,18.9,18.9,Month-to-month,0
False,Female,1,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),51,19.6,19.6,Two year,1
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),13,19.45,19.45,Month-to-month,0
False,Male,0,No,No,1,Yes,No,Fiber optic,1,Yes,Yes,No,Yes,No,Yes,Yes,Mailed check,4,94.9,94.9,Month-to-month,0
True,Female,0,No,No,1,No,No,DSL,1,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),43,49.05,49.05,Month-to-month,0
True,Male,1,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Electronic check,25,88.95,88.95,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,7,20.25,20.25,One year,1
False,Male,1,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),63,109.4,109.4,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Mailed check,1,70.75,70.75,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,5,19.95,19.95,Month-to-month,0
True,Male,0,No,No,1,No,No,DSL,1,No,No,Yes,No,Yes,No,Yes,Mailed check,3,40.15,40.15,Month-to-month,0
False,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),9,85.3,85.3,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,16,20.0,20.0,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,Yes,Yes,Electronic check,6,55.0,55.0,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),58,71.1,71.1,One year,1
False,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,Yes,Yes,No,Yes,Credit card (automatic),19,61.55,61.55,Month-to-month,0
False,Female,0,No,No,1,No,No,DSL,1,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),39,40.3,40.3,One year,1
False,Female,1,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,Electronic check,8,87.1,87.1,Month-to-month,0
False,Female,1,No,No,1,Yes,No,Fiber optic,1,No,Yes,No,No,No,No,Yes,Credit card (automatic),53,73.8,73.8,Month-to-month,0
True,Male,0,No,No,1,No,No,DSL,1,No,No,No,No,Yes,Yes,Yes,Mailed check,1,45.3,45.3,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,No,0,No,No,No,No,No,No,No,Mailed check,59,25.0,25.0,Two year,1
True,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,No,Yes,Yes,No,Electronic check,2,94.95,94.95,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,Yes,No,Yes,No,No,No,No,Mailed check,7,35.3,35.3,One year,1
False,Female,0,No,No,1,Yes,No,DSL,1,No,Yes,No,Yes,No,Yes,No,Mailed check,10,64.9,64.9,One year,1
True,Male,0,No,No,1,No,No,DSL,1,Yes,No,No,No,No,No,No,Mailed check,1,29.7,29.7,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,No,No,No,No,Yes,Credit card (automatic),1,49.8,49.8,Month-to-month,0
True,Female,0,No,No,1,Yes,Yes,DSL,1,No,No,No,No,No,No,Yes,Mailed check,3,50.65,50.65,Month-to-month,0
True,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,Yes,Yes,Electronic check,1,55.4,55.4,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),57,20.55,20.55,Two year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Mailed check,4,19.65,19.65,Month-to-month,0
False,Female,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,1,70.2,70.2,Month-to-month,0
False,Female,1,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),69,110.25,110.25,Two year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),16,19.75,19.75,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,No,0,No,No,No,No,No,No,No,Electronic check,4,23.9,23.9,One year,1
True,Female,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),52,111.25,111.25,One year,1
True,Male,0,No,No,1,Yes,No,DSL,1,Yes,No,Yes,No,No,No,Yes,Mailed check,2,55.1,55.1,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,1,19.95,19.95,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,No,No,No,No,No,No,No,Mailed check,18,25.15,25.15,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,No,Yes,No,No,No,No,No,Mailed check,2,54.15,54.15,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,Yes,No,Bank transfer (automatic),40,83.85,83.85,Month-to-month,0
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,No,No,No,Mailed check,21,75.3,75.3,Month-to-month,0
False,Male,0,No,No,1,Yes,No,DSL,1,No,Yes,No,Yes,Yes,No,Yes,Electronic check,8,66.65,66.65,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,No,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),48,73.85,73.85,One year,1
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Bank transfer (automatic),69,19.3,19.3,Two year,1
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,72,118.2,118.2,Two year,1
False,Female,0,No,No,1,Yes,No,DSL,1,No,Yes,No,No,No,No,No,Credit card (automatic),14,51.45,51.45,One year,1
False,Male,0,No,No,1,Yes,No,DSL,1,No,Yes,No,No,Yes,No,No,Electronic check,6,59.45,59.45,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,17,19.55,19.55,One year,1
False,Male,0,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,No,Yes,No,Yes,No,Electronic check,65,93.55,93.55,One year,1
True,Male,1,No,No,1,Yes,No,Fiber optic,1,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),19,95.9,95.9,Month-to-month,0
False,Female,0,No,No,1,Yes,No,DSL,1,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),58,64.9,64.9,Two year,1
True,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,Yes,Yes,No,Yes,Electronic check,47,95.05,95.05,Month-to-month,0
False,Female,0,No,No,1,No,No,DSL,1,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),67,53.4,53.4,Month-to-month,0
False,Male,0,No,No,1,No,No,DSL,1,No,No,No,No,No,No,Yes,Credit card (automatic),2,24.9,24.9,Month-to-month,0
False,Male,1,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,No,Credit card (automatic),6,44.7,44.7,Month-to-month,0
True,Female,0,No,No,1,Yes,No,DSL,1,Yes,No,No,Yes,No,No,No,Credit card (automatic),5,53.85,53.85,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,3,19.95,19.95,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,25,99.5,99.5,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,Yes,No,Yes,No,No,Yes,Mailed check,69,66.9,66.9,Two year,1
False,Female,0,No,No,1,No,No,DSL,1,No,No,No,No,No,No,No,Mailed check,1,25.85,25.85,One year,1
False,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,Yes,Yes,No,Electronic check,32,91.05,91.05,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,No,Electronic check,9,71.0,71.0,Month-to-month,0
True,Female,0,No,No,1,Yes,No,Fiber optic,1,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),16,93.2,93.2,Month-to-month,0
False,Female,1,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,Yes,No,Yes,Credit card (automatic),26,85.8,85.8,Month-to-month,0
True,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Mailed check,3,19.85,19.85,Month-to-month,0
False,Male,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,Yes,Electronic check,2,19.65,19.65,Month-to-month,0
False,Female,0,No,No,1,Yes,Yes,DSL,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),36,89.65,89.65,One year,1
False,Male,0,No,No,1,Yes,No,Fiber optic,1,Yes,No,No,No,No,No,No,Mailed check,7,74.35,74.35,Month-to-month,0
False,Male,1,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,No,Yes,Electronic check,4,70.65,70.65,Month-to-month,0
True,Male,0,No,No,1,Yes,No,Fiber optic,1,No,No,No,No,No,Yes,Yes,Electronic check,1,79.25,79.25,Month-to-month,0
True,Female,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,No,Yes,Bank transfer (automatic),1,44.9,44.9,Month-to-month,0
False,Female,0,No,No,1,Yes,No,No,0,No,No,No,No,No,No,No,Credit card (automatic),1,19.4,19.4,Month-to-month,0
False,Male,1,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,No,No,No,Yes,No,Credit card (automatic),35,91.0,91.0,Month-to-month,0
True,Male,0,No,No,1,No,No,DSL,1,No,No,Yes,No,No,No,Yes,Electronic check,4,29.65,29.65,Month-to-month,0
True,Male,0,No,No,1,Yes,Yes,Fiber optic,1,No,Yes,No,No,No,No,Yes,Electronic check,43,77.85,77.85,Month-to-month,0
True,Male,0,No,No,1,Yes,No,DSL,1,No,No,No,No,No,Yes,No,Electronic check,4,54.3,54.3,Month-to-month,0
True,Female,1,No,No,1,Yes,Yes,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),11,95.15,95.15,Month-to-month,0
False,Female,1,No,No,1,Yes,Yes,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),66,102.4,102.4,Two year,1
